x,y
41.31032517235661,28.595601717938745
21.057219720178733,66.38915633656667
92.19736781565173,84.29175161260918
7.609761327118758,85.33743219176611
41.81160137203015,9.5900259732979
12.47925095996455,20.146899699442177
14.923990842441203,60.268769165436964
8.280653701312634,79.69637399648249
70.65396478853093,27.946074992147796
6.82292969450109,39.932171490816714
71.08048508385949,68.68478493166668
14.043732744256687,83.12620106480539
42.478895238505764,96.93125916797734
65.744113799282,15.501357444009345
92.84747149693614,10.784764122027003
60.917729789070876,81.09699750367724
51.06225997938695,42.85056115701632
43.984763735776056,14.923922944518274
53.35181584195752,87.05370998933829
32.176895427004325,30.218435550308698
96.49148657140904,30.051314732932976
17.557042259183653,61.81382333981856
82.41764128984615,4.251127248720898
22.228463315041846,0.9868448291334819
65.86898692396596,0.09539839176669895
20.093832204274243,53.11329881026784
63.341565105227694,30.31909590883457
99.10545188396136,68.67735865858069
36.245382483858805,34.79645020123168
81.44749022491773,17.529727278052842
73.9207325809952,65.69862731577817
88.25230837658461,36.9599830354559
75.14604234084072,67.95890566231726
14.36432973379601,60.57861002981997
6.985712172719028,78.47987384700711
43.525542274591224,70.82379550130953
89.12979617128835,19.976644534820753
77.83415158938976,54.91111172738344
33.38202435441187,87.51783463132445
87.9348226051349,65.14870178956919
27.98573489541114,77.18493680024945
60.442636302487884,1.0821104259457148
36.44738953563248,41.270428076581844
58.947784599410724,20.056007887689987
17.69869733136382,80.2476430446164
74.56831469461824,10.253103902853633
22.465877407794675,46.303672295025024
23.009288304066523,62.21057136258463
10.876562419309765,27.825997883826204
82.50937542439712,45.80165367747544
58.85683448990077,9.08972660422842
80.26981303992545,5.691913851384644
56.57175757696747,41.84230578086876
5.8168248862085274,93.83285433296771
85.88679964096801,35.22596640837353
34.86812726302669,13.205590943584944
73.16161426731408,81.06970159129379
97.39009396884585,70.65797806000464
66.98415077885389,62.04731269085742
48.95558654751269,12.956549906132786
91.72092013103097,46.250138362091306
43.05732010322825,9.8521562386664
92.75619299627093,4.6289771134100715
61.06244625196463,20.096647915702338
89.22467641148853,78.26607217388504
78.71022469634052,51.060148160661
61.80894271185472,75.46503193128493
71.32222637870362,92.61430204930664
81.22971817754863,89.52383183578146
35.37034635980911,89.78658784881823
88.62301925833556,17.1200440272962
25.353433898326593,54.412849883121915
69.04043241163806,19.174452404363194
79.32168930043443,58.09673376881371
17.647450369695395,62.32458633378606
67.25036555088901,76.33530489953465
52.15756580554379,55.05963810170721
77.42133125288838,66.18048240009689
2.507127883916005,93.74507533239563
92.76354938786265,2.502340003578918
85.97224878627333,50.81573322190618
30.63017161418302,77.05313075716857
36.303205153096954,87.94433831461792
71.98221191233036,87.07617422408124
80.99844480318973,18.465204003287717
85.92061703599501,17.575695252038447
92.23365254322819,14.257416838179193
67.40527616483017,96.61468404039016
13.422743980112905,88.20421086121264
72.31258800206193,21.204722034713964
12.579538273499146,61.547969344395995
41.62957456326145,6.628215531864634
52.67890424621635,8.807160194344043
89.49370014970258,31.907864205144996
47.30623998810468,24.017030291651842
2.2644933121929722,18.937875596350807
3.234861458466931,23.363813314331626
17.618145786522486,58.985162005936665
5.203905404066145,13.228147112526267
49.23118361861756,57.3749793899682
21.66316653511742,15.809497683423047
18.931381916643375,91.22165790166002
33.63370290785904,41.50119871825132
42.20427214486061,7.335857936331857
90.59264818393152,27.366846862271434
23.215070035524864,71.07575873372426
82.07591154124162,90.94549482024033
36.8278062735938,50.55284196857161
32.73601879468284,36.13717713831262
29.470049599615955,91.48541635116733
12.129910953429313,50.1497329375897
82.31651895478636,28.393298566896974
54.004547691392915,38.51416259041822
74.1532993921974,60.80060146183247
88.61751297824217,36.78035633385218
24.084923964492678,23.13110837116683
68.58521337470187,78.64574889137874
41.52778050456137,64.9339425981155
71.78185915896688,79.68727765869231
94.38546228918159,96.05652308644271
10.634324411126483,75.22910143695934
22.22510894932227,41.30510737996011
47.281423321069106,83.8175696650397
95.05816895606907,88.8075933318012
96.56061237787924,86.26886867719257
90.58584363880479,68.9488124673763
42.3835129435442,85.5897440876401
69.60081276698638,48.28504015998703
16.56858848004529,74.04668235885488
9.049691705095919,63.76305631902539
70.0562316191048,86.91849775716418
3.3989327491046883,99.90514170988855
38.76755927067731,51.74832945625588
39.29547795468863,28.189305638272288
31.283078502110605,62.720581471784506
36.56073065111455,44.40320991086284
52.713835252185945,89.97325059979906
77.93129700050689,6.46324082034031
35.0742562034157,89.35506895955317
55.134810664491894,72.71997903931495
48.06731244088,36.12479107262487
31.03001279108788,0.7844957291619381
23.234862772428055,68.97224069207645
93.3159970943885,94.29327779455281
49.23380521716325,57.85445734626815
14.783148484673491,23.055043185062363
54.981127001525046,37.994953631332784
97.28783207161045,22.00492720055819
46.95998359143928,1.5848708102753406
22.891429253591646,96.23991102403036
5.88380222828958,79.78016897998047
80.6450465718695,84.16328831994888
2.854614092123897,23.232374598747207
73.12566185406064,68.71329100453892
98.87476788746554,19.47714968025005
78.11384449316861,45.10938164228369
37.98673497774424,47.96419795814548
3.913757110540672,14.967267665355678
2.3746067523266357,84.04903845848982
85.13325387722612,39.89973024881617
94.96896882747549,23.28573074513066
97.75229089337938,51.892945886499454
92.26371450128791,6.53919078642613
96.20149257968407,65.58355060161853
44.180963006370746,13.926727241852365
55.580241252419505,91.89882201224121
87.8086814798609,46.59476354754377
95.53675801189092,28.75640942822869
67.73730882021589,34.22390615230917
78.1429600962672,26.57097823313046
9.76470252127697,71.87035140836494
82.40753347255885,73.57401981221814
22.210900054040504,35.0139946382278
68.55430989472484,52.46013554667148
54.182609015896546,37.600752118989625
12.155193374346652,79.7508124380358
51.49528615084888,96.55932049602308
52.06816202123864,87.0534884970744
41.418405686670326,85.51817460392441
37.36901219954467,65.19343963300844
47.8357380496837,54.780551364952814
76.48365155584862,17.133830928264114
49.4079520338321,25.312226587124044
22.00472552773258,90.82393210072395
12.208018834462864,54.870306318760974
40.94507451006793,28.96373333889016
71.44395374520911,62.39741358032253
61.05595660555384,33.747511591106836
69.10987195665965,45.9597465232342
22.642701741311278,96.94837935873846
66.45922926327839,64.77019913324287
22.190066425922527,38.83707889942835
14.441185756056951,3.428906312005364
8.83186582472434,56.49322503169002
81.2102793730811,13.568061983305068
93.95917865389238,6.361099647203194
55.14035112578277,18.23312621396118
10.156088193748458,26.691455011897915
50.069203973770925,63.770960928941754
62.58061816713262,40.10221928539064
82.92014627276804,98.54789704571833
61.36247112750617,81.893239997089
11.719311636038576,48.373027567790174
38.49567978048684,3.0515933468680756
77.08933251580822,51.34809168762507
54.272551359387634,59.2026009153342
33.612901099414984,40.621170823545484
73.05429057642557,55.1081254398668
51.724447995790676,14.212982125300233
36.465505707792836,60.07124718034784
37.811574781449245,20.877157469478604
49.944126551891586,13.532071238907173
85.04292503430952,58.599711817106936
99.16662349800173,1.7964769019715443
84.49969539014386,35.59934210115864
54.603558004701945,90.86663027769178
87.79903805232556,85.60841176470126
57.604867824837456,50.34675136792458
67.75361385771542,99.66761810102955
44.14173710064509,99.68106460184913
31.08584304752907,81.71029547234701
44.243517847045645,8.330096678220178
72.17473445770328,83.83447164409912
41.59396049486064,26.229608222126632
7.133658443086677,27.004181063673947
74.50782917460481,82.8085196913008
51.979212325839676,57.04259137519661
20.21062414763656,61.76941540076418
66.37235881046388,49.0420853004573
98.14679752009738,51.96933960219664
33.901980892336205,66.64231500788993
58.75107739567049,87.46667589980923
86.34294855025402,36.98713001452922
88.83261924915507,43.03786323721307
25.43700267085226,66.123908882437
90.32113570519867,25.951720080519692
53.46006052394071,55.15833571061691
77.29760634898983,0.916900861618497
55.9328345260153,38.313199339847614
1.8296752284785889,17.27177948631049
73.55363378487169,23.97509372050095
12.296521430863038,49.87380007668653
63.30806376047323,95.93035753646306
8.468127551281412,75.8872815516489
62.23967597433228,11.614752854842303
80.82634130149233,59.0702600104274
64.8425019026509,33.685173920677556
36.860838485411996,94.58839128245283
27.66673825353616,94.37257664638797
0.05603437729352345,80.10358549704651
63.0292075563447,50.661302392762295
52.74393335638935,40.85245794560207
16.441323907416916,31.973677795863452
64.77320050825787,80.23233532986616
85.06360014966118,91.97852744826963
13.364949984869012,45.885507427522086
35.768578429979044,96.4020801888784
57.4008417823684,94.8821620459534
78.82825842285672,74.04850419711387
93.31511563187284,86.90601760204022
92.9555226595047,23.8208658314229
6.734322666979963,39.48574953448638
86.29276706882291,84.40034073897789
63.73364183371405,42.692452522607084
36.063739040084016,87.81160360354954
40.959774930795746,74.18358182298994
95.13563387715239,46.66757587618796
95.74474757897366,68.00780403723658
39.09668105047122,5.237813864998053
19.866132142969605,88.943189696373
1.876579411794832,51.87909742204448
23.68636496909613,72.45091518659443
91.05127505699235,97.36841541931057
63.39200838868029,31.047995171935415
94.88154428186508,71.55908605118543
97.32069062598947,91.60549612882801
82.67554115587149,88.18295178645477
20.149523742421216,62.86965476514141
54.27508015456425,53.74374433887461
56.08823143887216,84.31590443279327
29.20198818822839,12.585153381072878
14.71463350963088,41.31690830914284
59.18635214322813,10.678146278812727
69.91826603262886,14.027791753202457
60.29782591321244,98.73514699318262
33.8812246573148,83.08179862039789
27.523224252642642,21.889278039006864
22.355865515426743,69.42907809456251
12.511425804124288,77.11143870187716
70.31715166660405,43.22988460981435
52.61666036022501,60.00868772543843
18.394440533317947,7.072454658474747
0.05894269463276869,20.92712261819363
57.20067846068474,58.689890836223924
12.281644994221697,26.125233951582604
74.36040298964221,89.9243526400331
94.51126193522738,76.73093489474215
54.3818389610964,98.46763217828112
11.11246006121056,96.94338468529338
59.14958746383715,48.54394437876303
86.98116556394632,71.85446884017271
88.19578078106558,58.75776369211424
2.140930342194547,38.13651504941979
35.47901407489148,43.56191137123313
56.080356813999686,40.40596702550352
40.94415188342011,39.787779618453065
75.13144697090965,63.85135021063797
40.62647650537446,90.5612754889726
78.62709997145522,78.18945134490319
18.281796470652555,9.54398384459212
64.60259381289427,96.38572860609115
60.92887272111264,18.764445511505023
54.883803314010514,16.619684774160216
11.021153544146845,55.270982135006186
12.036534144372679,31.197740084717285
92.9007974918428,45.89557757197175
30.363373450268305,67.41336157391868
78.90771936609288,11.695554671156073
87.0810654910467,34.98590713810895
48.47030559542597,46.83142013567605
50.77862870249561,5.984120798289727
44.79644832387937,57.83269336861223
72.03981383683644,25.694013385100778
66.93390297852866,23.890386876139146
56.255710893402366,91.18826701139535
52.826091898165096,36.984219937838404
9.957996692695847,40.88139566374721
87.3847916885225,86.86224623254711
56.88719378775691,96.51011347211049
93.19380852515722,72.36021980921565
4.470442997854784,85.71568617165546
91.96700179004888,99.87800434874745
9.817442134237309,29.459020274785775
56.48537823841119,18.225838951268724
72.41595863325855,85.25435117643427
25.90617368820943,47.37842403884683
71.46657818193744,11.670177307977525
33.46772173761734,83.8597997529078
39.43511181908613,27.56557492614474
27.027294456838945,69.89513240522268
28.77673332112408,53.10921805671105
58.78972189723027,79.27315038537964
79.78705938411318,39.58401429181587
3.3091959622024603,1.66770571915964
78.24861758563866,60.819737903882896
55.08815813142812,29.858256575277554
18.140256880786076,25.61522584667115
73.41592286766043,81.5809698206523
38.7868670371026,86.57654623368475
90.23001369039822,78.2787187236477
17.472489697709193,41.88243903115124
98.93814122322657,1.978608261836523
18.422126839167085,3.9683654008805913
78.31210739800811,52.65890434792632
52.20108096899193,0.549805760168065
88.22033043788467,88.37101843934101
36.973343787985804,35.69130028320653
71.544704659582,39.54163301069862
11.460109419029763,30.450461124809113
45.91933083981932,30.980303301326494
44.686441147921904,14.478702094248197
76.79215641219557,73.83165381274118
36.09287509712369,64.03567267854854
31.122533863309563,95.42206025128615
11.793005676365754,19.839910513721403
54.27402754749854,39.225768617467374
81.16206040647559,70.39474003147407
96.04955709884248,37.5711606576548
91.48759954823797,80.01948857601371
34.664170230294864,37.28312753128882
22.346401674117146,45.46723919310577
2.2994554607960183,95.25270595967635
17.283186610395028,10.311498402492358
52.74497868609396,30.102149836678205
57.18013500979939,72.64789960677177
83.27195396694185,79.65074051785308
92.09717094185429,86.1181384374724
73.48699600000745,60.87294670255452
70.75029424074435,82.68490624892645
46.931807376317636,58.40488178009361
89.75068456563852,57.355430594565746
62.302684358860326,64.4498218554453
85.19575821503174,8.167332269416516
80.94331420458964,72.53636311878456
85.01955141496832,2.4191827391887966
94.7989043363201,60.23373210102019
86.46777592591593,79.30189934422465
78.43370932102157,42.87028472512813
80.52362292951027,27.511916965621353
9.478575714135818,2.6100491006215254
33.11429184832419,89.98192827771288
62.162744710453076,64.14549258350127
33.156974887190096,42.23047552913787
17.301729324014147,28.75093191345156
78.89374109608015,6.2836873243031555
51.39370960993775,26.96944804151251
60.3980481200837,53.00654533223438
44.95972195022717,96.34870206553015
65.56833888820735,88.75922013802881
15.141113848027189,70.99211773719848
91.47229461038991,98.11058732747033
81.63166142341778,43.3978036527593
47.79132161745242,3.4747782321546405
95.24997254028543,44.702311991774856
69.88245869922159,46.027346954369634
80.43949284201346,58.863056902211596
85.96391116051846,0.14266828674606158
62.75780787185078,14.027007644629874
88.41289748763415,93.3444189838266
90.48538666182078,86.95579610694107
29.402276917403082,77.80161662393677
73.00899449833673,55.2872879935058
63.713510844819346,44.927906160543344
18.076770891631465,90.94924450809219
69.59107245224611,2.7816081585654406
32.553141401947514,44.799151362606594
79.44673407281823,66.20451828523888
48.86939807417517,51.81730429409846
14.351062912170164,75.31833346147297
71.80686486351566,20.221761463670042
20.742537536418148,10.717308397980974
22.12160232588204,88.03043926396563
7.425453684922168,74.5905546719783
22.12851905013181,74.31681129719186
61.43973085356579,73.5676534648013
81.09929549949508,16.82757707416309
4.534517200456545,27.11387536205646
93.69490458529481,28.772076619352628
62.02463450088966,11.038451354083922
13.540964645444353,83.41107595061642
98.04967199217111,67.09362037505272
67.29927161574598,36.426954068012016
30.626624622004627,47.434934876366874
47.48804498309111,80.74360212175384
56.57438045381473,16.693932540021507
92.08269583935703,94.69685821868833
49.8898716664641,30.49053411372462
30.455687387173846,50.57284378867733
18.565595948403015,39.98751728384447
72.04851278975481,61.747842372385406
32.412435072722666,15.276224519546599
34.25175056106413,96.70685882409556
55.293129467843436,98.73902843321534
80.98970972411628,74.23401572793236
20.12873819056862,36.34171189055594
88.66106703772468,3.5984313028902037
7.869718664451608,7.100261626799043
26.6241515574693,14.378643601302842
37.170639697924024,7.656069480782035
51.89441842220235,17.926347492080698
57.23791863783333,43.4948695724051
17.148328212176445,70.72089364374622
59.11284113247003,29.2938943848
28.615779460178693,85.53205960321024
6.542099282373892,95.27999142432425
56.162813540858004,48.25557391330313
95.85160526402457,16.53757553495636
21.03880895646576,48.063498948893944
7.484446630579611,81.20509512605996
1.8781601595148634,95.32440320073928
85.91291414753452,48.99677814208886
71.95116773622463,34.75506413537437
38.52797214461789,53.69591916779185
54.60797085515709,61.26418631221602
59.00475511747308,23.929489028475025
57.079862351642284,15.063742267196623
25.15291536864972,63.72358437990692
85.4170154515131,86.4900898511661
17.150665247332284,96.72590915842099
11.396967241304345,94.7364645431529
66.14068311405971,42.88847526550366
40.64485413046454,88.26092977104982
13.821823454635418,91.05388390793163
99.48270012965737,10.445500480023851
87.10155268541429,15.685746516201593
97.95556849157121,98.62293615962324
70.46733217202001,68.40106162063837
54.05557779833624,16.41908917824836
15.812087770687445,85.80463434092223
80.59518325479473,1.3616675978729176
53.552524806053334,16.693957775223467
32.58000887951067,9.563414446009466
77.1061306663146,17.75089250969758
86.02756920079358,54.896790754396974
83.38005247976126,80.20570074981755
60.2253995016506,98.03741923039081
83.45016943833522,71.49385113407006
60.96733538088148,17.06750509150774
63.98873419968765,26.1977470569524
92.08434151600557,29.38459024692246
80.23461858013808,1.6666150341471564
73.40618604113911,93.1350421496988
47.28200744905836,13.217020515333822
17.20139852133541,20.81939372574233
46.5102796460173,98.31759825945315
6.303403545572639,52.59971191127841
38.84773928521755,35.64538059435404
11.718823848391136,1.1798854469621922
93.93651467788092,24.79102156256928
58.42642598666272,82.15013414003003
